id,label,model_1,model_2,model_3,model_4,model_5,model_6,stack
479620e5,0,0.0011232278775423763,0.000223294337047264,1.7103648275451633e-08,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
31dc0991,1,0.8348534107208252,0.9256913661956788,0.8057989478111267,0.9197256565093994,0.9855318069458008,0.8370375037193298,0.8847731153170267
edf62967,0,0.3474509418010712,0.0065052127465605744,0.04926055297255516,0.05028857663273811,0.2793013453483581,0.4211119413375855,0.1923197618064781
54673bc9,0,0.7990041375160217,0.5903428792953491,0.9319237470626832,0.9200767874717712,0.8645434379577637,0.35260823369026184,0.7430832038323084
8144048c,1,0.9963403940200806,0.9993846416473388,0.9938399195671082,0.9929393529891968,0.9998227953910828,0.996207356452942,0.999
e1eb80f3,1,0.9177908897399902,0.7586240768432617,0.9187623262405396,0.9920353293418884,0.9998999834060668,0.9863830804824828,0.928915947675705
3cbf9912,1,0.8548737168312073,0.6311674118041992,0.5832214951515198,0.3199240267276764,0.8250235319137573,0.519464373588562,0.622279092669487
a9910e86,0,0.0019792844541370873,0.0013610440073534846,5.6837841100332305e-08,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
32b4a247,1,0.9977700710296632,0.99340558052063,0.9953816533088684,0.9983972907066344,0.9986496567726136,0.9831147193908693,0.9986496567726136
19279980,0,0.14872629940509796,0.10632991045713423,0.20574550330638885,0.04723987355828285,0.025438440963625908,0.007993645966053009,0.09024561227609713
da120a5a,0,9.999999747378753e-05,9.999999747378753e-05,4.7302932216553024e-05,9.999999747378753e-05,0.0005847806460224093,9.999999747378753e-05,0.001
256a8dc2,1,0.8719854950904846,0.5414591431617737,0.7927682995796204,0.9103100299835204,0.9467125535011292,0.9131081104278564,0.8293906052907308
3c98959e,1,0.2003232389688492,0.5025850534439087,0.41318878531456,0.5794087648391724,0.3181446194648743,0.4288164079189301,0.4070778116583824
ff877523,1,0.9885517358779908,0.956746518611908,0.9894567131996156,0.9847652912139891,0.9998999834060668,0.9998999834060668,0.999
3b0163d1,0,0.16373766958713531,0.27685117721557617,0.4640448689460754,0.3087297081947327,0.0994427502155304,0.1422709822654724,0.24251285940408707
135d49fe,0,9.999999747378753e-05,9.999999747378753e-05,2.8889062253512066e-09,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
9ca2cf2a,1,0.9746432304382324,0.9957549571990968,0.9928574562072754,0.9848614931106568,0.9998999834060668,0.9998999834060668,0.999
8a178d4e,1,0.9389328360557556,0.9548275470733644,0.8525683879852295,0.9334814548492432,0.9653891324996948,0.9080831408500672,0.9255470832188925
35a8236c,0,9.999999747378753e-05,0.00019198242807760835,7.38327216822654e-05,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
82db4fdc,0,9.999999747378753e-05,0.0013374552363529801,1.2145118262196777e-06,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
bbfc1788,0,0.009250030852854252,0.04558107629418373,0.034845829010009766,0.022124333307147026,0.02488173358142376,0.00034361990401521325,0.001
abd13315,0,0.0025497842580080032,0.0037846465129405256,3.1409428629558533e-05,0.003403382375836373,0.06492949277162552,0.034179706126451485,0.001
0a0c6272,1,0.9985927939414978,0.9991673231124878,0.9953644275665284,0.999755084514618,0.9998999834060668,0.9998999834060668,0.999
78aa37bd,0,0.00019903371867258102,0.0009368110913783313,0.0003192300791852176,0.00011889846791746096,9.999999747378753e-05,9.999999747378753e-05,0.001
fc70fa1d,1,0.9347434043884276,0.963285267353058,0.9883042573928832,0.9775319099426271,0.9960861206054688,0.9994800686836244,0.9765718380610148
7a665fa2,0,0.4787808954715729,0.21459685266017914,0.14001525938510895,0.20742054283618927,0.7231621146202087,0.12868161499500275,0.31544287999471027
25728745,1,0.7966322302818298,0.6994598507881165,0.6493259072303772,0.5003139376640321,0.677851676940918,0.5894711017608643,0.652175784111023
7e1ca845,0,9.999999747378753e-05,9.999999747378753e-05,4.5443925955623845e-06,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
4d665e8c,1,0.9805853962898254,0.9520804882049559,0.991628646850586,0.9761006236076356,0.9897603392601012,0.9901452064514159,0.991628646850586
ec36aef0,0,0.008867339231073856,0.021418437361717224,0.030280120670795437,0.0720708966255188,0.01103983074426651,0.005594915710389614,0.005594915710389614
b5385b7e,0,9.999999747378753e-05,0.0002417275536572561,1.8840104303308183e-06,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
f3e78568,0,0.1217895895242691,0.005052461288869381,0.013182255439460278,0.0008601577719673513,0.3050602674484253,0.012687520124018192,0.0764387085995016
8975a574,1,0.8228033781051636,0.929775893688202,0.9455932974815368,0.9225152134895324,0.9927264451980592,0.8563327193260193,0.9116244912147522
11391666,1,0.9437708258628844,0.9376844167709352,0.8192693591117859,0.8519015312194824,0.982421100139618,0.9745749235153198,0.9182703594366709
d439fa99,0,0.0001761027087923139,0.0001577169314259663,7.53137237552437e-06,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
c824f98f,1,0.998209834098816,0.9998999834060668,0.9998979568481444,0.999614715576172,0.9998999834060668,0.9998999834060668,0.999
5c5cd0b7,1,0.9943711161613464,0.9990305900573729,0.9992534518241882,0.9983793497085572,0.9998999834060668,0.9998999834060668,0.999
f828f3c5,0,9.999999747378753e-05,9.999999747378753e-05,4.904108230618931e-10,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
e17b1064,1,0.3413139879703522,0.4047269225120544,0.4671519696712494,0.7626766562461853,0.798986554145813,0.5342090725898743,0.5515108605225881
b623e705,0,9.999999747378753e-05,9.999999747378753e-05,2.230184037443905e-07,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
86ff8b5e,0,0.3596824109554291,0.10293999314308168,0.3619712889194489,0.10387073457241057,0.10372716933488846,0.08477039635181427,0.18616033221284548
e697b7a9,1,0.8645113110542297,0.9022552371025084,0.9922962784767152,0.9473029375076294,0.6219372153282166,0.9419218301773072,0.8783708016077677
91bf5036,0,0.00035097909858450294,0.003287379397079349,0.003087238641455769,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
f1c3b1f1,0,0.008166199550032616,0.014091502875089644,0.0002731020504143089,9.999999747378753e-05,0.00014432796160690486,0.0006619298364967108,0.001
509eece8,0,0.8995221257209778,0.20131570100784305,0.3774771094322205,0.16567614674568176,0.08264407515525818,0.07026626914739609,0.2994835712015629
62e844e7,1,0.9982684850692748,0.99951434135437,0.9991526603698729,0.9989317059516908,0.9998999834060668,0.9998999834060668,0.999
68315739,0,9.999999747378753e-05,9.999999747378753e-05,1.2974954188393895e-05,9.999999747378753e-05,0.00021764608391094956,0.0006475726258940995,0.001
699105e7,1,0.7364410161972046,0.7284127473831177,0.6801801919937134,0.3511003255844116,0.4804660081863403,0.7722328305244446,0.6248055199782053
fd1f0c9b,0,0.9166508316993712,0.914911448955536,0.7579215764999391,0.8615128397941589,0.983066976070404,0.937442421913147,0.8952510158220927
1dfd85d3,1,0.4003604650497437,0.15506435930728912,0.3056466579437256,0.2266164869070053,0.1973838359117508,0.03637053817510605,0.2202403905491034
56be26ac,0,9.999999747378753e-05,9.999999747378753e-05,2.350726754229981e-05,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
f4982195,1,0.9872066974639891,0.9944603443145752,0.9801287055015564,0.9851484298706056,0.9998999834060668,0.9990280866622924,0.999
d2ba9103,0,0.08620607852935791,0.04308722913265228,0.3367009460926056,0.07099958509206772,0.06309138238430023,0.040580209344625466,0.10677757176260154
e870fc10,1,0.4795586168766022,0.7441447377204895,0.5987566113471985,0.24043241143226626,0.7887902855873108,0.4167327284812927,0.5447358985741934
ef96916d,1,0.7158955931663513,0.8318011164665222,0.5277560949325562,0.8700447678565979,0.9686596393585204,0.9344425797462464,0.8080999652544657
813e4924,1,0.9904106855392456,0.9998570680618286,0.99978107213974,0.9996479749679564,0.9998999834060668,0.9998999834060668,0.999
95be51e8,1,0.8713037967681885,0.7060520648956299,0.8244912624359131,0.5813950300216675,0.8397079110145569,0.8004378676414491,0.7705646554629008
a2d9739d,0,9.999999747378753e-05,9.999999747378753e-05,9.974804697776565e-07,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
c70c9e1e,0,9.999999747378753e-05,9.999999747378753e-05,7.389630951593062e-08,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
d547b0d5,0,0.026739805936813358,0.017839228734374046,0.004756310489028692,0.014586018398404118,0.018737459555268288,0.01807024516165256,0.004756310489028692
6c166fcb,1,0.8856846690177917,0.9851319193840028,0.9547873735427856,0.98735374212265,0.9156676530838012,0.9962377548217772,0.9541438519954681
81931bd9,0,0.004869383294135332,0.008414226584136486,0.028438782319426537,0.03164660558104515,0.07295061647891997,0.13750500977039334,0.004869383294135332
65b52c55,0,0.00011261091276537627,0.0006661573424935341,0.0073674116283655175,9.999999747378753e-05,0.0019299339037388565,9.999999747378753e-05,0.001
f813adbc,1,0.7904417514801025,0.8503914475440979,0.3334391713142395,0.904016137123108,0.9997630715370178,0.9682893157005309,0.8077234824498495
8ee7101e,0,9.999999747378753e-05,9.999999747378753e-05,0.00015091567183844742,0.00012906506890431044,0.0015306875575333836,9.999999747378753e-05,0.001
c7af9fff,1,0.9989847540855408,0.9998999834060668,0.9999623298645021,0.9985931515693665,0.9998999834060668,0.9998999834060668,0.999
39a88042,0,9.999999747378753e-05,9.999999747378753e-05,1.1379580611148299e-09,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
bc7a854a,0,0.014367770403623581,0.016237782314419746,0.000990205560810864,9.999999747378753e-05,0.0021258248016238213,9.999999747378753e-05,0.001
3e8f7125,0,0.4286724925041199,0.029564492404460907,0.1514214277267456,0.02205151133239269,0.5258952379226685,0.4504681527614594,0.26801221910864115
939283d3,0,9.999999747378753e-05,9.999999747378753e-05,7.537603960372509e-05,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
8b12622c,1,0.990002989768982,0.9985028505325316,0.9985961318016052,0.9963740706443788,0.9998999834060668,0.9998999834060668,0.999
0c3b2f7a,0,0.5273776650428772,0.8715010285377502,0.6080701947212219,0.7762012481689453,0.8185386061668396,0.799836277961731,0.7335875034332275
c4edad48,1,0.9904386401176452,0.9840408563613892,0.9926449060440063,0.9969342947006226,0.9998846054077148,0.8253430724143982,0.9648810625076294
0e5ff047,0,0.02024098485708237,0.21092624962329865,0.02501089498400688,0.011641209945082664,0.02421155944466591,0.030644740909338,0.05377927329391241
31474e5b,1,0.997180700302124,0.9996354579925536,0.9997989535331726,0.99712473154068,0.9998999834060668,0.9998999834060668,0.999
010355ab,1,0.7557783126831055,0.6994274854660034,0.9647851586341858,0.9466775059700012,0.6712918877601624,0.05378027632832527,0.6819567711402973
2281fa30,1,0.9982256293296814,0.9996455907821656,0.9992278814315796,0.9997760653495787,0.9998999834060668,0.9998999834060668,0.999
2e8b64a0,1,0.9808105826377868,0.9818140864372252,0.9827577471733092,0.985373854637146,0.9998538494110109,0.9991782307624816,0.999
e7b76cde,1,0.9894385933876038,0.999581515789032,0.99958473443985,0.9950122237205504,0.9998999834060668,0.9998999834060668,0.999
32100ae2,1,0.9635676741600036,0.9997283816337584,0.9753435254096984,0.9992408752441406,0.9993433356285096,0.9888043999671936,0.999
5252b669,1,0.9228286147117616,0.9965618252754213,0.9812020063400269,0.9998763799667358,0.9998999834060668,0.9998332262039183,0.9833670059839884
c69e5f88,0,0.001340951188467443,0.00018939586880151185,3.963098151871236e-06,0.001362586859613657,9.999999747378753e-05,9.999999747378753e-05,0.001
c77354d7,1,0.4566155672073364,0.2003006935119629,0.7814567089080809,0.8245299458503723,0.8422750234603882,0.6419605016708374,0.6245230734348297
7466c79a,0,0.003575520357117057,0.004046091809868813,0.0036326423287391663,0.0009425917523913084,0.0036373501643538475,0.01562328636646271,0.001
325a4fad,1,0.9869396686553956,0.9990561604499816,0.9982420206069946,0.997905731201172,0.9998999834060668,0.9998999834060668,0.999
86ab9b92,1,0.7903131246566772,0.902616798877716,0.869541347026825,0.90614652633667,0.9652209877967834,0.6082115769386292,0.8403417269388834
717f085c,0,0.4363762438297272,0.4874173700809479,0.6361556649208069,0.8186546564102173,0.2800320386886597,0.12928271293640134,0.4646531144777934
a52dfc0e,0,0.06992129236459732,0.007151813246309756,0.02468195930123329,0.009603925980627537,0.014674738049507141,0.008508812636137009,0.007151813246309756
d3aada91,1,0.9867817759513856,0.9622673392295836,0.9024871587753296,0.9230296611785888,0.986263871192932,0.9648622870445251,0.9542820155620575
68d78592,0,0.02536461502313614,0.1063171997666359,0.104988195002079,0.24873530864715576,0.8713278770446777,0.056169155985116966,0.23548372524480024
fb7bad50,0,9.999999747378753e-05,9.999999747378753e-05,7.2569637268316e-05,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
50e84584,1,0.9976636171340942,0.9998999834060668,0.9976758360862732,0.9982726573944092,0.9998999834060668,0.9998999834060668,0.999
979daee4,0,0.00030359852826222783,0.0002944272418972105,1.3182782367948678e-06,9.999999747378753e-05,0.00191796466242522,9.999999747378753e-05,0.001
4673de2a,1,0.9951737523078918,0.9994757771492004,0.9998263716697692,0.9998672008514404,0.9998999834060668,0.9998999834060668,0.999
e87b80d6,1,0.998503804206848,0.9998999834060668,0.9937114715576172,0.9983428716659546,0.9998999834060668,0.9998999834060668,0.999
1a6364af,0,0.04364880546927452,0.025067679584026337,0.10785608738660812,0.007313020527362822,0.001722946879453957,0.00023596364189870656,0.001
c10da10b,1,0.986241340637207,0.99617201089859,0.9982659220695496,0.9992183446884156,0.9998999834060668,0.9998999834060668,0.999
b97aa206,0,0.09363310039043428,0.004643729887902737,0.0026802499778568745,0.0026661199517548084,0.018697818741202358,0.008222990669310093,0.0026661199517548084
3a75c2d6,1,0.967026948928833,0.9844340682029724,0.9609235525131226,0.9784437417984008,0.9936750531196594,0.9551951885223388,0.9936750531196594
cf9144a8,0,0.0034455242566764355,0.0028173939790576696,0.03968479111790657,0.008012660779058933,0.03270114585757256,0.016166821122169498,0.0028173939790576696
b410c773,0,0.043535158038139336,0.027392808347940445,0.1040610373020172,0.1276540905237198,0.033374790102243417,0.04949500039219856,0.027392808347940445
4bc45388,0,0.24182362854480746,0.06306798756122589,0.045664407312870026,0.053249556571245193,0.14530254900455475,0.029223168268799782,0.09638854954391718
df478779,0,9.999999747378753e-05,9.999999747378753e-05,2.3050532149682116e-08,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
c335f5e7,0,0.7470938563346863,0.7169504165649414,0.7245512008666992,0.7110664844512941,0.9140732884407043,0.0877334475517273,0.650244782368342
de0460c0,1,0.9967401623725892,0.9998999834060668,0.9993583559989928,0.9998999834060668,0.9998999834060668,0.9998999834060668,0.999
1b7acd4c,1,0.884691059589386,0.886440098285675,0.9804760813713074,0.9884666204452516,0.9676534533500672,0.8894587159156799,0.9328643381595612
5d500eef,0,0.0004137049545533955,0.000228705262998119,0.0001577286602696404,0.0007243620348162949,0.0029945839196443558,9.999999747378753e-05,0.001
0498f9ab,1,0.4385741651058197,0.8661562204360962,0.4845111072063446,0.5880643129348755,0.3741113841533661,0.5951806306838989,0.5577663034200668
cf7a269a,0,0.02553899772465229,0.003933768253773451,0.012516028247773649,0.0015207864344120026,9.999999747378753e-05,9.999999747378753e-05,0.001
4575aa18,1,0.9041215777397156,0.924568772315979,0.9331679940223694,0.8161436319351196,0.998372495174408,0.9841566681861876,0.9267551898956299
2a3f1b90,0,0.08610150963068007,0.019350554794073105,0.10157419741153716,0.02044663578271866,0.2372050881385803,0.10655537992715836,0.09520556094745795
cc2d6324,1,0.3502705991268158,0.2296569794416428,0.22108805179595947,0.2450404018163681,0.10859931260347366,0.3683842122554779,0.2538399261732896
716cbd21,0,0.05723050981760025,0.030047802254557613,0.206866517663002,0.013054556213319302,0.00934965629130602,0.05840190127491951,0.06249182391911745
1dbb4dd9,1,0.9596774578094482,0.9991456270217896,0.9986971020698548,0.9997852444648744,0.9998999834060668,0.9998999834060668,0.999
0b85842b,0,0.7669194340705872,0.8460662961006165,0.9334927797317504,0.9488537311553956,0.9617280960083008,0.9786230325698853,0.905947228272756
44ed1785,1,0.9427109956741332,0.8759649395942688,0.9770784974098206,0.946429967880249,0.9869649410247804,0.9970980882644652,0.9543745716412863
01d13585,1,0.9664403200149536,0.9979775547981262,0.9994624257087708,0.991831600666046,0.9998996257781982,0.9998999834060668,0.999
3655bf6c,0,9.999999747378753e-05,9.999999747378753e-05,9.368332939629907e-06,0.00012417574180290106,9.999999747378753e-05,9.999999747378753e-05,0.001
66038fe6,1,0.16424185037612915,0.5198917984962463,0.2979625165462494,0.8710119128227234,0.7916855812072754,0.585946261882782,0.5384566535552343
be24e1d3,1,0.957230269908905,0.9715947508811952,0.9314442276954652,0.9068419337272644,0.9985124468803406,0.9841983318328856,0.9583036601543427
a62d8a88,1,0.9905722737312316,0.9789380431175232,0.9932990074157716,0.9916313290596008,0.9989548921585084,0.9998331069946288,0.999
583cdab3,1,0.993932008743286,0.998795747756958,0.9987022876739502,0.9976820945739746,0.9998999834060668,0.999637484550476,0.999
0b36db0e,1,0.9896859526634216,0.9985949397087096,0.999461829662323,0.996334433555603,0.9998999834060668,0.9998999834060668,0.999
b73912e3,1,0.9759150743484496,0.9800360798835754,0.9844180345535278,0.9844324588775636,0.9998445510864258,0.9966121315956116,0.999
5ac3030b,0,0.028792304918169975,0.009511765092611313,0.08505330979824066,0.006838594097644091,0.0303704496473074,0.0013836363796144724,0.0013836363796144724
df448b8e,1,0.969735324382782,0.99895179271698,0.977327048778534,0.9958505630493164,0.9998999834060668,0.9998999834060668,0.999
24b80632,1,0.7780505418777466,0.8590248823165894,0.846579909324646,0.7676601409912109,0.9518052339553832,0.5244023203849792,0.7879205048084259
3bc2cad2,0,9.999999747378753e-05,9.999999747378753e-05,4.0856075855799645e-08,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
0b1d356b,1,0.8431505560874939,0.9733310341835022,0.9019245505332948,0.9895378351211548,0.933119297027588,0.7263634204864502,0.8945711155732473
a766aa64,1,0.961156725883484,0.9753513932228088,0.6822980046272278,0.9125743508338928,0.9963307976722716,0.7562302947044373,0.8806569278240204
3f01fa55,1,0.9909355044364928,0.9998999834060668,0.996609091758728,0.9957460761070251,0.9998999834060668,0.999736487865448,0.999
88ca885d,1,0.6785889267921448,0.7439286708831787,0.9326595664024352,0.8547374606132507,0.9217734932899476,0.7987946867942809,0.8217471341292063
c8683ab3,1,0.6633420586585999,0.8018807768821716,0.6627623438835144,0.7843726277351379,0.8778359889984131,0.7574864625930786,0.7579467097918192
722a2107,0,9.999999747378753e-05,9.999999747378753e-05,4.86918452224927e-06,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
958a8c7e,0,9.999999747378753e-05,0.0002865148999262601,0.00013053831935394555,0.0003809414920397103,9.999999747378753e-05,9.999999747378753e-05,0.001
f75d4691,0,0.01754654198884964,0.043598704040050514,0.0178889911621809,0.00431013246998191,0.0021157972514629364,0.0009863615268841386,0.001
b0c265d8,0,0.3279361724853516,0.02613203413784504,0.1536954790353775,0.017640206962823868,0.0055936980061233035,0.12481894344091415,0.10930275567807257
5e07355a,1,0.9835014939308168,0.9850884079933168,0.9650886058807372,0.9916619062423706,0.9998999834060668,0.9992874264717102,0.999
cd6955e4,0,0.4800183176994324,0.5851444602012634,0.2905436456203461,0.4260594546794891,0.4191130995750427,0.6430864930152893,0.4739942451318105
ae143d1e,0,0.0019052538555115461,0.0010813118424266577,0.0013857886660844088,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
bd68af88,0,0.00031546156969852746,9.999999747378753e-05,2.3901606027720845e-08,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
7eaa1fcb,0,0.00016603023686911908,0.0015358033124357462,0.021640226244926453,0.0032384204678237443,0.011721428483724594,0.005867251195013522,0.001
b760aa81,0,9.999999747378753e-05,9.999999747378753e-05,4.770376804685839e-08,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
d188de70,0,0.1111687868833542,0.025456298142671585,0.07667743414640428,0.020225817337632183,0.01388716883957386,0.02067848294973373,0.01388716883957386
bc00ab3d,1,0.7624861598014832,0.8066369295120239,0.735403299331665,0.9162877798080444,0.7857000231742859,0.8813804388046265,0.8146491050720215
94ddcb93,0,0.7601271867752075,0.5757483839988708,0.3749711811542511,0.5352221131324768,0.43276187777519226,0.1731623113155365,0.4753321756919225
036e1d89,0,0.017463188618421555,0.0077140573412179956,0.07858965545892715,0.021966714411973957,0.01984760351479053,0.012679137289524078,0.0077140573412179956
2d0224a0,0,0.00015071852249093354,0.0002428769075777382,1.1758644177461974e-05,9.999999747378753e-05,0.00020249518274795264,9.999999747378753e-05,0.001
420de859,0,0.7820770740509033,0.504603385925293,0.3863082528114319,0.6337640881538391,0.9357497096061708,0.5041652917861938,0.6244446337223053
411425e6,1,0.977590262889862,0.8214439153671265,0.5279864668846129,0.8210640549659729,0.2924035787582397,0.33023616671562195,0.6284540742635727
0e715566,1,0.8852375149726868,0.957813024520874,0.7065528035163879,0.8884744644165039,0.9638011455535888,0.9277897477149964,0.8882781167825063
b4fa16f6,1,0.9873101711273192,0.9982222914695741,0.9884900450706482,0.9992444515228271,0.999236226081848,0.9998999834060668,0.999
38b16888,1,0.9973226189613342,0.9996752738952636,0.9999629259109496,0.999896764755249,0.9998999834060668,0.9998999834060668,0.999
1a00d685,0,0.005332706030458212,0.003781643696129322,5.108695404487661e-07,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
4422c0d1,1,0.7986169457435608,0.8498495817184448,0.8288142681121826,0.9313368797302246,0.9086532592773438,0.8559617400169373,0.862205445766449
0cf852fc,0,0.00018389536126051095,0.0009807616006582978,0.00014458860096056014,0.00015262608940247446,9.999999747378753e-05,9.999999747378753e-05,0.001
3b87fc19,0,0.03547804802656174,0.047645069658756256,0.4156606197357178,0.049556344747543335,0.3056783974170685,0.06648973375558853,0.1534180355568727
6a442c89,0,0.024010946974158287,0.005990489386022091,0.04624408483505249,0.0028681664261966944,0.0010489004198461769,0.003669922472909093,0.0010489004198461769
c71bb2cd,0,9.999999747378753e-05,9.999999747378753e-05,0.0026100706309080124,9.999999747378753e-05,0.00012573445565067232,9.999999747378753e-05,0.001
842784be,1,0.14014610648155212,0.046305589377880096,0.25329798460006714,0.07167505472898482,0.2769601345062256,0.33483728766441345,0.1872036928931872
0b44f893,0,0.7651544809341431,0.2442110031843185,0.4252960979938507,0.8925768136978149,0.4403383731842041,0.7965729832649231,0.5940249587098757
99fb2f48,0,0.013655724935233593,0.08102326840162277,0.044920768588781364,0.003400061745196581,0.025329168885946274,0.024552414193749428,0.003400061745196581
8e74bcdc,0,9.999999747378753e-05,9.999999747378753e-05,9.359507657791256e-08,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
b7329c47,1,0.5300899147987366,0.9386700391769408,0.9717054963111876,0.9522289037704468,0.9802829027175904,0.9283538460731506,0.8835551838080088
41fb321a,0,0.7424386143684387,0.8755366802215576,0.8157156109809875,0.7251208424568176,0.7861670851707458,0.7954798340797424,0.7900764445463816
bf597e48,0,9.999999747378753e-05,0.00026401825016364455,2.140905962733086e-06,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
08531b1d,0,9.999999747378753e-05,0.00019295029051136223,0.0036648365203291173,0.00018520047888159752,0.018685687333345413,0.000462565862108022,0.001
95294372,1,0.988439440727234,0.997656226158142,0.9989288449287416,0.9985780715942384,0.9988908171653748,0.9982138872146606,0.9989288449287416
36133430,0,0.02290339395403862,0.003415277227759361,0.0007682639989070593,0.0003126692026853561,9.999999747378753e-05,9.999999747378753e-05,0.001
251cbbb3,0,0.00045829406008124346,0.0008987028268165886,5.184233131672045e-08,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
56426f39,1,0.9639168977737428,0.9994400143623352,0.9955524802207948,0.9989596605300904,0.9998999834060668,0.9998999834060668,0.999
f6f13182,1,0.8214387297630309,0.9867063164711,0.9626579284667968,0.9847573041915894,0.9998999834060668,0.9992608428001404,0.9591201841831207
f18df56a,1,0.999350607395172,0.9998999834060668,0.9993329644203186,0.9997158646583556,0.9998999834060668,0.9998999834060668,0.999
8931fd80,1,0.8159006834030151,0.9155402183532716,0.8896536827087402,0.9325574636459352,0.9950711727142334,0.8204131722450256,0.8948560655117035
c2da61a6,0,0.1938938200473785,0.07874178886413574,0.047503050416707986,0.04602045938372612,0.04428419098258018,0.10222916305065156,0.08544541212419669
790ede66,1,0.9939518570899964,0.9989579916000366,0.9990525841712952,0.9954485297203064,0.9998999834060668,0.9998999834060668,0.999
b7cfcba1,1,0.6062490940093994,0.4303007125854492,0.380299836397171,0.14524725079536438,0.33146098256111145,0.3388774693012237,0.37207255760828656
d34aa573,1,0.7163612842559814,0.4979855120182037,0.7924589514732361,0.8269277215003967,0.7590208649635315,0.8163942098617554,0.7348580906788508
707604d3,1,0.10100873559713364,0.1578451246023178,0.1449626088142395,0.06086385622620584,0.0012933150865137575,0.0035622396972030397,0.07825598000393559
face0c1d,1,0.8887593746185303,0.9581481218338012,0.9552467465400696,0.9749159812927246,0.7149072289466858,0.5532782077789307,0.8408759435017904
244f8117,0,0.061515852808952325,0.031125159934163094,0.007586325984448194,0.05473371222615242,0.006128270644694568,0.021251436322927475,0.006128270644694568
0645d7de,0,0.0006428711349144577,9.999999747378753e-05,5.10442133005995e-09,9.999999747378753e-05,9.999999747378753e-05,9.999999747378753e-05,0.001
92aa3e8a,1,0.62586510181427,0.7191473245620728,0.448956698179245,0.8110164403915405,0.7218295335769653,0.839874267578125,0.6944482276837031
8628e45f,0,0.012625222094357014,0.003296436509117484,0.020168684422969815,0.0044871531426906594,0.045806828886270516,0.00793476961553097,0.003296436509117484
9ec48e6b,0,0.07835859805345535,0.06690111011266707,0.05444791913032532,0.005385752767324448,0.0004106991400476545,0.059255748987197876,0.001
7d142c31,1,0.481599897146225,0.8282598257064819,0.5515113472938538,0.3927529752254486,0.6973899602890015,0.4336143732070923,0.5641880631446838
51f0ef77,1,0.8423296213150024,0.804043173789978,0.8127980828285217,0.9161181449890136,0.9883384108543396,0.9463707804679872,0.8849997023741404
75df937d,1,0.9988824725151062,0.9998999834060668,0.9999017715454102,0.9998999834060668,0.9998999834060668,0.9998999834060668,0.999
62db82b6,1,0.9353883862495422,0.9825489521026612,0.9693845510482788,0.9711455702781676,0.9992823004722596,0.9360859394073486,0.9656392832597097
ec5c461e,0,0.9690396189689636,0.932048201560974,0.9610597491264344,0.9584226608276368,0.704055666923523,0.7953472137451172,0.8866621851921082
ffe4cfab,1,0.808307409286499,0.8789705038070679,0.9695947766304016,0.9865634441375732,0.9980574250221252,0.9984832406044006,0.9399961332480112
05c4d0bf,0,0.2776525318622589,0.4202299416065216,0.7417657375335693,0.6303284168243408,0.7897316217422485,0.6587541699409485,0.586410403251648
30e3bc27,1,0.9977825284004213,0.9998999834060668,0.999934196472168,0.9998923540115356,0.9998999834060668,0.9998999834060668,0.999
8b6f4d3c,0,0.5023508071899414,0.707316517829895,0.015659686177968982,0.2677691578865051,0.3179110288619995,0.211923822760582,0.3371551701178153
2164c343,0,0.09657423198223114,0.0704226866364479,0.07959629595279694,0.09954375773668288,0.7072460651397705,0.22598445415496826,0.2132279152671496
e8d6fcbb,0,0.4422871768474579,0.3767591118812561,0.2177509218454361,0.11285405606031418,0.7293158173561096,0.3523515462875366,0.3718864383796851
