id,is_iceberg
6725eb3e,0.34335044601418
17b3a8fd,0.15218592335987582
49a88dfc,0.1771577130041648
2d6ec645,0.67870249649665
0d4d77ba,0.6675145389458824
3ee672a2,0.999
738b41fd,0.24463446726634477
f7fb320d,0.7177096360673506
b42fad18,0.001
4ab8b00a,0.6303148568666074
f7870f2b,0.15893579291490217
4978666a,0.7434473440167494
f1b0d6c7,0.001
5642407f,0.001
36d4ff92,0.9136054972807566
4139aba2,0.5501193553209306
7585ce58,0.6463002627181899
33e25984,0.998831057548523
ac46f3c9,0.039979699760533546
fc34a5b8,0.6751253197590511
85c36a8f,0.552155102005525
b2d8a426,0.34452991802245375
13ec60d1,0.600825364391009
9d440f42,0.3292690962458285
1c0a891e,0.6654514629393816
981c3bc3,0.999
295604f4,0.3147881928210457
16ca16c3,0.26411777861358127
b4dda837,0.003966830237004615
88d088ef,0.07029483151369884
1b4fa160,0.32912007816688243
f371bd82,0.15001072274682978
b130a0b7,0.999
ebf1de82,0.48440265759903317
01e651c3,0.05490500763150218
51b1fecc,0.5561733717724564
fa635a31,0.08026795517614707
97b7d789,0.3349662651935736
2f598053,0.1130975172926507
c0e3e148,0.5939253728914385
cfa175a8,0.14786556555579108
3d7e09d8,0.9726454496383669
44a13d1b,0.8741107563177745
c66b0948,0.6660275327662627
976a6d64,0.004849274677690118
8bbd8909,0.7062578580361635
522890fd,0.3991805554057161
f23a3b95,0.7462078283230463
680039dc,0.4260785848523179
93028e53,0.2263135283791371
22a16932,0.3979483158257304
7d8126d2,0.0029910385703260547
ba2ecd75,0.001
8071bdd7,0.5081044950832923
96d5aeee,0.001
154be68f,0.9445100208123524
d8c2bfe2,0.9755247334639231
f76d47b0,0.4356172242266348
0e781ade,0.18446800370385344
13cf6060,0.001
cd99f710,0.4636947450538476
d10005bb,0.001
3a31445f,0.999
3157202d,0.23784909348275204
6ee64703,0.6678178581898995
e5de8685,0.0289890892803669
02cc70ba,0.001
50984a87,0.7620486875375111
fa94957a,0.999
eab406b4,0.3669042856742939
3ad39398,0.7105808645486832
9ecf3802,0.13434818162422743
6048ae7b,0.001
9dc68871,0.001
13701465,0.24612289965152745
8d8779f3,0.12265060406844364
0712f269,0.29806608507254473
722c2597,0.001
478a2b08,0.7021241489409781
38f5fb41,0.32310219316369365
c52ad74d,0.999
0c85fd09,0.001
f1582cba,0.7493604093790055
ff836697,0.8002905984719594
ddfe4802,0.001
3cef3bc7,0.998972988128662
6a21542b,0.6074670770845841
150e23c4,0.999
078c6d99,0.8946075359980266
1dcd1dc3,0.13727063697780625
39967e45,0.6730585405297612
6b6333aa,0.14553974328055388
4ae61433,0.19221786356453474
f96362e0,0.007789462199434638
97a88aac,0.27871811521878653
427ae8ce,0.5157527133201559
209d4b15,0.07156626809349594
64b453bd,0.001
0f5a484e,0.5153835686135532
5ac74969,0.7584251344203948
736ed43e,0.5132648597160976
8533795f,0.4674310395978864
f5b54fb6,0.6959800849358241
6eb4c041,0.16930967358251411
97afdf42,0.4864274709640692
1bb488db,0.21188506352826209
f132e44d,0.10089646613935722
d3c2f140,0.3739770876864592
1756794d,0.6663985494679461
9efcc11f,0.001
14c966cf,0.7155964439113935
59cfe4d1,0.5023357546292876
883151f4,0.37804792127018727
34c4c9ff,0.6260376129609843
70b4c2eb,0.7469241917133331
96a337d9,0.6621909775480161
7fe89ffa,0.4109591578443846
057c7a22,0.001
451cc057,0.3826349213743621
05076700,0.001
dc52f6c1,0.32097026053215816
b03a59f9,0.27882903593874814
129ed4b0,0.7664928205932181
fb611563,0.999
ac32e6f1,0.8658023734887442
c05c5ab0,0.6055235162910928
3163d5ed,0.4219127499971174
02096ca4,0.6602077620647228
e92496c0,0.2721685059940986
1a9e2c50,0.989509916305542
0864e334,0.9267239411671957
d976faeb,0.5494780504222339
1d7b342f,0.21773171125002286
281bc1ea,0.001
bea9f0cf,0.5909453160653357
f4afa0e6,0.001
e1b5ef69,0.34076228832948346
b50539fd,0.41166451474959254
2a8c9c15,0.6793159723757222
157ebb0c,0.999
247d3614,0.009335100301541388
0c6cc0cb,0.4652227760641836
aae88d39,0.10569150583208586
0c77b464,0.0027324548631440853
963cf5ea,0.44233797154158766
1b371d8b,0.9660254021485645
225bc00f,0.001
bc0a4eec,0.001
1099782e,0.6334668355683486
a18feadd,0.999
ad7f4932,0.33318628637128617
5f8f831e,0.3885337148482601
b5167c35,0.16433215152505906
0230b06d,0.6366428527981043
f8d7f7ba,0.06621156967895937
08bd1053,0.162840735066942
58e4dc8c,0.10939777780799843
4793ce8e,0.5852422353814289
304caab4,0.001
f2ee6d7f,0.43470881464515215
e1f9c0e4,0.6502923222048972
8e40401c,0.4836854967667023
5d9eaba2,0.5298696607995226
55e7562c,0.3046512537422738
9da6cb4b,0.001
c3c1c8ec,0.04636426155996227
3b38698e,0.3281591540178245
6c9eb909,0.01527081429376267
482a3d1d,0.36618454669987316
0e9918f0,0.8498997320731481
ef894fd2,0.001
4b82e7f7,0.999
b9cdd7fb,0.001
94a496f4,0.1718261075078772
995eacae,0.6668146441841599
41b02e58,0.9570633987585704
69f04617,0.4310206896606057
c889a03c,0.999
91f98acf,0.999
9135c19f,0.9988189339637756
1f0e9c09,0.001
260d6e8e,0.13733359406966023
46334397,0.003574768826365471
f34ddf31,0.1728157556366606
4d6177d7,0.5288977739711603
76a57270,0.6846522587545527
217b8cea,0.23680985849252423
9a45a566,0.2532433690228271
1b55c75e,0.001
7bd92ec6,0.999
6c409f41,0.6791068498045205
df3e48eb,0.18738688729417086
62723e57,0.001
b8e627bf,0.2514611844797249
86bb5d85,0.5541615684827169
77e5034c,0.001
607079e5,0.6665212892151128
96879fb4,0.17862547476978374
6afe606d,0.5852439646919568
4129802f,0.9368195235729218
a42300ef,0.7403444252908229
1af842f5,0.9986759424209596
3fe57d78,0.9849771082401276
f4e60ed5,0.999
68c8337b,0.38602453904847306
914ed5b5,0.4355525389022659
a6bb5987,0.6234026258561718
c781c439,0.3765132797881961
47a1a25e,0.41073754815467206
80ea0713,0.8602201223373415
a9d001bc,0.13728979353030205
f94d098a,0.48793418616987766
3e230e0e,0.1481478565832731
24afa485,0.14118303536772853
bc37db7f,0.3469609727850184
83f99e4d,0.0014564510289346796
1a8d86f7,0.012716828740667551
38136419,0.637948527932167
d393e637,0.6983287615080677
36902570,0.9923141002655028
327f7b25,0.999
3f8543c6,0.4564378033624963
a0d42a70,0.3294644057750702
e07ba430,0.6896871450046698
c6e53803,0.37824844807225116
fec4dad8,0.5908026072507103
933fc5ba,0.34343910923253135
c27eda4e,0.999
9b94d2c2,0.001
a2dbdb31,0.5426776682887683
816258dd,0.15540475965923783
81f11218,0.34410593542433326
c4bd9d04,0.5936092149577537
c6ce9bf9,0.4728300273550987
a7b3cc29,0.06418017247987015
527870bf,0.7159392042395969
9af26068,0.999
0b591e70,0.9911044716835022
2b1e57c5,0.27368644134451947
194db786,0.7481013288100561
e09ba644,0.999
fa2ed3e5,0.999
1ba92726,0.5201304151719645
8c8f45b4,0.001
f8889f44,0.11653871557832723
598e255b,0.18950635322707968
45f1aa7a,0.7042252021531263
022956a3,0.09412805614908183
d406064d,0.7689779726400351
76617947,0.001
d0e5dccb,0.585101934945366
33271da6,0.3320026673437875
0840e2b1,0.7073886334896088
521a9f4d,0.9636947611967722
7286b1dc,0.6103803534060717
5b6acc2d,0.12712388908433545
e034cd34,0.001
46577660,0.4236326036848244
bb4d6f24,0.6819946425734088
bfc7a3f2,0.8021024478288988
abc66be8,0.0024829714908264572
3627189f,0.999
e49a77f6,0.4234833062835126
a209d7ee,0.44539543536375276
dee69cf6,0.9204016009966532
9a6261a0,0.3354274514092443
a8e444c6,0.02729128662378978
a6a66a28,0.999
db7022ff,0.0012290512560866776
0dfb45d9,0.7835984776417414
81c983aa,0.001
a98fb5e1,0.999
99e004d7,0.001
d16e5fbb,0.2832837441744156
3c352f9e,0.4333660023907821
12202699,0.35643365139646144
86af0236,0.14720831755548716
f3703e6f,0.9197714924812317
4a71dc34,0.560919057391584
321edcdc,0.17206872062718806
e365a657,0.14260554375616466
45755c9c,0.42094562234888905
873b0829,0.22700690219158637
72ccd009,0.40516428202390675
205243d9,0.9237051049868267
d9202f36,0.30303096921614575
9d0c30b0,0.006564407958649099
56644ace,0.001
c63f527f,0.4876026587726301
bb84b9bd,0.999
6f68caf0,0.445963070202319
8492119b,0.1397312349324644
71bde48d,0.999
d2d6e2ba,0.6727159321308136
6f4b309c,0.649715913395145
b3cc5ba3,0.6076038827498754
fee39547,0.4877289604395629
4893137a,0.9604915082454681
e283c4c4,0.2811685383315982
25bac62b,0.6439007836471622
8fd88dd6,0.001
b48c104e,0.3517503977172822
221d500b,0.41803400256479417
8f0de087,0.4084208277165886
32342e03,0.3554189158120608
a8da99d8,0.1470771359954972
93203755,0.5631732781000514
d3c88528,0.999
0d7a17b3,0.2527994745807215
bd72f5ec,0.999
e953c0fd,0.46664140783250324
e730b6c6,0.9308851718902588
c086033a,0.001
a521d303,0.001
b023957a,0.293697001808323
3e0f04e8,0.08150541916986637
60647cba,0.001
2f5c43a8,0.42551729430754975
b54ba69b,0.7545761449883382
eac962ff,0.5927649025960514
7e2a3763,0.001
9362d863,0.21831705930332337
8f1b833c,0.7136733734825005
79727ff5,0.001
62614c75,0.999
75a03adf,0.45878080185003817
cf138392,0.5786750102338071
bf467a96,0.10027023497877204
c8b34651,0.6681413908799488
105a5c54,0.07762234088084687
bf6de75c,0.5105989390984178
060702c8,0.999
921bad2c,0.9664544443289439
e0d17eb0,0.5507743962729971
9a3825c9,0.6564673858927562
8eda717f,0.001
78906e0c,0.999
c60100ad,0.999
90a72a52,0.43822815107184093
d80e4ed4,0.4165925759082409
339cd0d2,0.23711062551786502
d99de899,0.638738260169824
357e20d1,0.001
a4d190da,0.46688458874802263
bd226217,0.0033345669849950354
476e2771,0.999
4e483506,0.05839549636139055
f70ea081,0.999
4645e56f,0.999
e6d05940,0.6697967797517776
f8b3c6af,0.9767689903577167
c89d6aad,0.6020826210733502
0cb57f6e,0.7469179601718983
86a4be46,0.26138537313951626
75e62d7e,0.2236394329025462
ebc36374,0.37074493755838683
0ebcb731,0.9749831497669219
24d000c5,0.32122643870604756
f3c9a4f6,0.6509894748217144
1bc59730,0.001
47ea0bff,0.8463276187578836
cdeccfdd,0.12239129030334277
15e09a1d,0.5748488415200276
00652788,0.22877914729914814
23649c84,0.4929453339901102
91188a77,0.06289266210903104
eaca8580,0.636177615091583
4ce9daeb,0.3565191672494014
d4220673,0.7688438773155212
b6a87aef,0.3488670573531029
8333ebed,0.7609093627533489
950a3453,0.27023536116195457
7074f6c9,0.5087525308890691
98a02caf,0.001
59c8d2b3,0.999
d99d13bd,0.9952177286148072
de86f1cf,0.999
8f4b1985,0.9949551582336426
a7779b04,0.30520820528545295
2caeab11,0.7331463361779847
16aeea7c,0.2973842600454494
b9d19ab9,0.9757502178351084
29c5d2fd,0.999
efcefa55,0.5207136110358989
099161c3,0.505072570888539
12b49195,0.19105762923033012
96a1ce13,0.9488008399804433
67964b4f,0.001
b61c605c,0.0012370534335786945
bcfc0f16,0.001
bf0cb956,0.12381283397984943
12f6aa7d,0.04556001019664109
f36f3a0c,0.17241661317983847
83490492,0.2516054986665646
e3b62b60,0.4125049887042223
20b27d66,0.999
25c3ce93,0.19988781344145534
67a2ff0b,0.5154499694189553
9b2d3c1a,0.9317975148558616
8ad51f7d,0.001
14137b57,0.41423336782766756
9ea5aa79,0.11922464974062787
5ea1d2dd,0.13182409968735154
979c867e,0.9099038898944856
7ea1e1b6,0.3552685480271369
d65520ba,0.15736637913853996
765ad2e2,0.612533734071379
d2957326,0.8224393395707011
24349e24,0.1251292774768359
fd8a2ae3,0.001
b282d98e,0.5499593138694764
3eaa7a61,0.14370130096018935
16533dd4,0.3772480948828161
4adb68d7,0.999
565005b9,0.6925131518393753
51d86e0c,0.999
30635642,0.001
d9480a60,0.21577332972733154
b2647128,0.5178653371209899
20478c55,0.999
caa0d105,0.001
474f4534,0.10914641086710618
d51e3867,0.9194372713565827
e5d1bba7,0.5687020299713443
e7000b2a,0.14130129779344616
78f06b79,0.05926614868566415
8a9f4bee,0.999
3d716bbe,0.4963767535520068
6e1ddef1,0.28513453303457176
9826f39a,0.5227750911840606
3fdc82f7,0.7083033563399416
31f013c3,0.40035536680593403
97a9df6d,0.34527976141980615
10e65294,0.5366230130195618
0bdca1a5,0.46337160170078273
374037fa,0.4444398430052104
1d1a0cec,0.8396980802218118
d415c5ad,0.6642640060473544
ced1306d,0.0948032774991553
f43497f3,0.5433131165409577
ffd13a9e,0.999
6f67148e,0.5232785658479163
be322b68,0.3913537625308045
af209b44,0.007314457072061488
69b53a4a,0.5151593292544324
4c085180,0.609234617712597
608cea18,0.4644526175025628
f8bebbfd,0.10596319286463161
ae16855d,0.1542154810305155
dfc700b3,0.9563895170887311
e3bdd9ac,0.999
87a8ea20,0.34425628510907696
3c3da9aa,0.41334325719955894
76c882d6,0.001
9e429645,0.9272746205329895
7dc9c990,0.001
f38d53ef,0.3999830766270558
e1785b6e,0.4358529338576773
80c673fb,0.9489966829617816
a8b8c20b,0.6409045229355494
6a1ff150,0.9333810369173685
2f68d4fe,0.4279464130910735
c462ec65,0.999
c374d5c4,0.5253503895864318
d20769b3,0.2929306436987948
c467fe4d,0.4142669254407944
1356229e,0.36866083516021414
b1532127,0.22102787796409085
3777ee22,0.956457100311915
4ba6023f,0.999
08504ae6,0.001
5e0b4cc5,0.15026956624880702
249a0c1f,0.9590082466602325
24b3497f,0.3256332292376707
9edcf494,0.02637566655260204
53297290,0.5211930267512798
6d3a269e,0.999
1b0d38fc,0.001
02747427,0.7644262075424194
38867253,0.999
c392dbd0,0.7610359452664852
8939734c,0.001
097ba3af,0.001
30f0f835,0.553637363249436
bdab1bcf,0.7505744927407553
1070a984,0.9499568959077199
c41b8a90,0.9927453637123108
86a3b5cc,0.7890448311964672
d0a3719e,0.6476266627510389
b1a8067b,0.30000394090466215
911bc6aa,0.551302897248873
67a2d0ac,0.3195343685201806
11447262,0.25698752570885214
12fd1375,0.13576903272405377
f2898538,0.30006050913186283
0e7355e2,0.038852145630698526
bc2c87c8,0.999
94001156,0.001
d5855224,0.6636438722411792
a3c1a552,0.001
edcf54fa,0.5834295771336959
a28b90eb,0.4761636945108573
63cd028f,0.001
dbc79657,0.0040320218075066815
bc856bf1,0.44387121879499314
c7e25a70,0.5874307041366895
9771b119,0.001
836db0d9,0.001
f5685d3e,0.5646278894574304
bb04299d,0.6027387537217389
163a9d23,0.5667254134236525
5283c614,0.001
2276d5d8,0.6139847922526921
ccb77e34,0.2991448484458779
d4a75bf3,0.356457860241062
e15f46ea,0.2508640947964523
992a45ba,0.5381285547780862
056e7768,0.001
a1dc016b,0.12670449625948096
38db82cd,0.001
3295f3ae,0.2580766303674105
a6ff3660,0.2998070099080602
5981b799,0.9987306594848632
2636d79d,0.001
7a8521e2,0.001
9b53021d,0.2067210697957729
0a37be18,0.999
a8676e55,0.9988520741462708
3488b8fc,0.32644158229231834
b86d4006,0.8273938000202179
33888635,0.999
aa9ca5f9,0.5065677460878949
08faf0f6,0.001
5320cd26,0.001
2c57fdaa,0.5006641125254494
d467ce62,0.271797454126814
888a568e,0.978856776158015
88d6c838,0.9182734251022339
8f138517,0.299915645857296
e1108dc0,0.09521657313730618
9e9cd6c9,0.0012763276179612148
ab893af4,0.1895388904576066
4d4b30ba,0.6395553547151698
7ce15e26,0.11582352385379031
dbc45500,0.001
6a0cde3f,0.3670196675385038
2658014c,0.3380965169669556
08d20604,0.001
03c83dc9,0.2623383234695173
d741ccd1,0.1718081576904903
992d48b6,0.001
b1ea3253,0.999
da379e69,0.2851176583820234
73b429af,0.999
2aefe712,0.999
1e3634f9,0.9949810147285462
069ee09e,0.1954338023722831
a7970f81,0.001
23084d2e,0.001
ac57710a,0.999
02553267,0.6616160005331039
0971c6c7,0.30549552317519707
cdb7f1fe,0.5840222992002964
d3af3f60,0.5883984565405019
59daf44b,0.6829037778351146
c2169934,0.4243903159985167
da03b56e,0.22236406298081116
474ea404,0.4570930658340948
f686cdc4,0.47732952882846197
f865b354,0.4471681961978902
106df554,0.5863318886685496
e5637171,0.486978566270813
cba8985c,0.006659186584874988
cc09c9ce,0.24274170507366458
0b85b33f,0.8702795485655467
92f20625,0.9881867408752442
6b1379dd,0.7009619263311228
ed2b1df1,0.3556932660419989
325124e4,0.001
7455c944,0.17597172009724338
fd68ccc1,0.34264665104759234
8df9100d,0.15483602043241262
c406df9b,0.006514567974954843
4978870c,0.001
383f95d6,0.489306639204733
aba96bbf,0.001
6bba66b4,0.46693218098783595
b86fa0c9,0.31896878324158046
a2abc369,0.7218809281786283
0b40c014,0.29319905194925017
d45add48,0.7247434166570504
00193999,0.8709995587666829
c2f1b710,0.19535707832934956
53750c72,0.002307259297231212
3137ef1d,0.7263770610094071
bc6b8e2a,0.5355370317896208
7cb546c6,0.9785951395829519
d59a2349,0.15739886761108415
04d04b9a,0.2472173842601478
05ac1343,0.009280243678949774
2917895f,0.001
342a1d01,0.9066741545995076
78309e4b,0.5369465565270123
5c1a5aba,0.001
fae57f79,0.2539401851357979
23821d71,0.6515495042006175
5780b19d,0.15386488670007262
11c67865,0.8646641761064529
8564f114,0.6419637670119603
ec7d0fdd,0.730352811763684
9a0446b8,0.38611388789201434
5f5da69d,0.8834254026412963
7a11839b,0.7057256606717904
763c9bbf,0.001
15a7b5c5,0.001
e9c7e251,0.31846869377703163
2555c207,0.11597786472023776
ec8d9784,0.18188217150362648
08fd9d10,0.4353813083392197
9504ae29,0.001
0b91a24d,0.4424147334034691
e62e6cfe,0.9507259925206503
5d1291bb,0.7286053826712305
b3c1f2e7,0.2945526994465093
c6a8db21,0.09129554318108907
f2c137fd,0.999
b61e8155,0.26211766465864156
45b9ee35,0.38780249357223506
8fe9c49b,0.14861531834233926
b98ceb09,0.001
70c4a435,0.4363694973905998
d953d111,0.48698172633460973
da7de86e,0.48957634860804927
519f8611,0.4471388698196583
75eefdc3,0.07118834637549297
62412092,0.9824137290318807
de8ec010,0.46189473962100847
ee6121f8,0.5671668182608357
412b66e0,0.5288319518168767
7405c131,0.7845207275977978
efff4306,0.6060914030609031
5658d679,0.08451478157698904
617f88fc,0.001
a120100b,0.1636416198490508
0971369e,0.9985847353935242
83f7fe7b,0.6070279488960902
12437da1,0.001
8e7f96a5,0.3805791778588779
a08237de,0.001
a013bd6f,0.21089422607440533
c6fdd404,0.8917103131612142
317e2af4,0.6301170973475867
dd9878c0,0.6339290048398348
42e76a51,0.999
022f77e3,0.3079408061200714
cada3682,0.999
53074f1f,0.2978871444380881
e6c19679,0.41912546878059703
dfb69b8b,0.4108574850314805
e1572941,0.24368930099740418
8d549cd2,0.032549881003797056
6913594d,0.7344471778749723
6e528fd6,0.0605100460608415
c8b037c7,0.001
c3b6c880,0.001
9684ac04,0.001
6d974acc,0.7897994325806698
57b10462,0.42224596635189
b2373298,0.001
8e946e10,0.8673826615015665
6acee7de,0.34670729646459225
8ad7cc2f,0.001
8e6e087e,0.507216048737367
c3e46df5,0.09036518741040535
f6983f34,0.7240728978067636
8130a3aa,0.27530964661837626
0f11be03,0.2382394802213336
766073e1,0.4687145304065779
e67f6889,0.999
148a0930,0.21243429748946188
b333ff97,0.9026016970475514
1c148a28,0.46519393592801245
ee0b02d7,0.6950481283167999
fa1c5f6d,0.7972080190976462
9b12ae1f,0.24406516724884567
3bb60b1b,0.47657066351008925
096e7594,0.6155635125125022
ac98996a,0.001
1b7b9b9d,0.3922608638658403
61b2ac6f,0.7653439422448476
2bd414a8,0.8487950007120769
73d12826,0.17736617888925443
29f7ec33,0.2753620926064097
265f8aa8,0.999
0d6be675,0.4725497424038925
a00ecdf6,0.44264495596363646
c414328a,0.21648179001976994
d47de87e,0.2636419494325916
376f984f,0.48027033053028084
12a35aa5,0.7156284915377835
8ecfd739,0.32350616253662695
2cbc30f4,0.48914626769736363
aa4bdf31,0.2743079120914141
69d18f51,0.9579411367575327
50cd4394,0.001
bda732e1,0.5375529640022895
8e77e385,0.37011373672759573
49dfd51a,0.39644211060367524
b0a3e728,0.07162737802898704
518061ec,0.7603823111702998
bb306c8c,0.05072845130992167
1b2cf099,0.17288143015991905
e7c405e4,0.19081493569393237
1fc79c9d,0.3474878570158519
3427cd60,0.999
8fc604cd,0.999
0981acfd,0.001
512e9c5c,0.6691521028677623
ae9f2426,0.19267681719090202
a8cd44c8,0.7300233711798986
acac91c3,0.999
35988937,0.34125750696478957
2a2dd539,0.5521484380665546
3f971e0a,0.001
7e09131c,0.8085755825042725
82726c59,0.554722418387731
ec4c3dbd,0.6807324756471643
2a851255,0.001
2cebdab4,0.999
013b617b,0.5118283069653746
21a8603a,0.5611343622207642
fe2f2579,0.4222894943139787
df069a3d,0.2772095284967388
595f7f57,0.7492686902483304
081bdb0a,0.001
6f8e7b3a,0.49432023257838104
d1824fe1,0.001
3ddc6778,0.7113819251457851
57e4244d,0.6950673273357096
18e2e176,0.031987548328097186
7394cdbc,0.999
19821b41,0.11975038150764401
12e9563c,0.999
b96c9ed9,0.999
096d9c1b,0.41759443419947884
97454a30,0.999
43b6c5d3,0.9600538253784179
2c58bcc5,0.27831024078739336
0c71dc02,0.2618678879188575
f7cd79b0,0.7939522395531338
922ec513,0.007264181668870152
561b6b2c,0.480400537371285
32913f04,0.5231195988802938
77aad507,0.001
d62d5a9c,0.5187515543114084
be70bb3d,0.9161556899547576
84920252,0.9154166181882223
b9623d93,0.38904278667178005
ba925eca,0.0020861029799561946
181ecadf,0.5436457627441996
6fbcc9e2,0.2952044438570738
57d5b182,0.16801719806617377
d3013a36,0.5967259520724232
21cafb54,0.008968355473916745
d1a6cc74,0.001
c4017d47,0.001
22e05854,0.001
7eb53ec8,0.999
c77a806d,0.999
c114c951,0.999
71495521,0.24642357694718273
98bb1260,0.09705697949587677
546ec108,0.45707951319607504
78f39102,0.0020815971773117787
26b6379a,0.5885242096148432
8cb14c23,0.47589295417419636
75892ee1,0.38547102302309594
3d31d65f,0.16773696764254095
30784a7a,0.3022035801941179
efba2a23,0.999
9fcb2c5a,0.001
9910ee7e,0.16443758409303286
dc97b587,0.143456803142908
7732ca72,0.33457072653178094
c4bac1f1,0.18487968737026675
a80ddf30,0.001
fe79c536,0.29859743831549773
84e34259,0.999
7db3b563,0.20293448897609742
5e946e6e,0.9576001743475596
76881bf4,0.853845852613449
7c606237,0.12519740482616726
7aa06d7d,0.758587940533956
0d035cbc,0.524157844761521
0838e69f,0.35694503489480095
f6715e39,0.999
499004bb,0.2962036471008711
4cefc9ec,0.001
ded95f0a,0.9932712435722352
073112c9,0.5212687141300799
96cb4df4,0.001
0962de0b,0.999
cea18b7b,0.999
75463cb0,0.5827199288954338
4a59c201,0.5623760680357616
29d46646,0.3836787194828503
e6134ca4,0.4704525844814877
445ae936,0.998973560333252
420d8dda,0.999
bae1b5b1,0.4150192542501221
9f49327e,0.7031014064947764
18b52f62,0.9977556109428406
b02bb341,0.001
e5be8689,0.001
b5b85b95,0.11443050205048926
b94f72e3,0.10346725944297457
a79114fd,0.03018059227883138
502ffafa,0.999
b8e274d7,0.7055835127830505
e37f8f63,0.3101384505710409
c8a5c9d9,0.6980346966534853
d574bf84,0.34629067966068305
88bc1b71,0.999
3261e3ee,0.9858027497927347
e65424cf,0.45684518875881014
706d2090,0.001
94d4c49c,0.2377986276506514
51ba3d48,0.47231013874212896
fdd4c395,0.442856708686486
12eed563,0.5389036775062171
f93627e8,0.999
df51a7cd,0.464931157566995
c84092af,0.331547660100235
514a25a2,0.001
5d421481,0.001419705904845614
d3859efd,0.999
eb024725,0.1530656652520562
0d8537a5,0.5130603418375055
fe708ff7,0.3764200165246924
1790bbf0,0.4102295761852474
8a30487e,0.4951427570156131
70a01d16,0.40189883709952784
89bb7fca,0.9151294579108558
398c1300,0.001
41b43c73,0.07903739424171667
72d2839a,0.265123584505405
beeb98cf,0.001
c409f194,0.9260625123977663
0c654278,0.270399034516791
fb155295,0.9482075969378153
103d1e1d,0.999
6c755ff3,0.001
3722a062,0.7505277837316195
90611922,0.5622289356775582
77b432f1,0.999
ccf53246,0.9815330266952516
4c52089f,0.2724701466666924
81e05676,0.5127678724316259
732c51d0,0.0011350960994604975
b60c6094,0.5698590193311247
2e9db48a,0.999
68cdc732,0.1969452848432032
e1f9dbd9,0.24246836891488896
31fd12b9,0.6189001080783783
72bd3e45,0.7112227005263169
84e2f1ab,0.7554514427979787
b4b6d3d0,0.18891213526949288
874d507a,0.382195558398962
44775bac,0.3230342240343215
83dfaf91,0.3122614803316537
a9a1cc1e,0.001
227de452,0.001
14519bcf,0.001
970a9821,0.7450731530436315
e84230ac,0.08438733046486892
